text,label
中国作协,"['zhōng', 'NA', 'zuò', 'NA']"
中国农业银行,"['zhōng', 'NA', 'NA', 'NA', 'NA', 'háng']"
中国化,"['zhōng', 'NA', 'huà']"
中国国家博物馆,"['zhōng', 'NA', 'NA', 'jiā', 'NA', 'NA', 'NA']"
中国国家原子能机构,"['zhōng', 'NA', 'NA', 'jiā', 'NA', 'NA', 'NA', 'NA', 'NA']"
中国国家环保局,"['zhōng', 'NA', 'NA', 'jiā', 'NA', 'NA', 'NA']"
中国国家环境保护总局,"['zhōng', 'NA', 'NA', 'jiā', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
中国国家航天局,"['zhōng', 'NA', 'NA', 'jiā', 'NA', 'NA', 'NA']"
中国国防科技信息中心,"['zhōng', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'zhōng', 'NA']"
中国国际航空公司,"['zhōng', 'NA', 'NA', 'NA', 'NA', 'kōng', 'NA', 'NA']"
中国地震局,"['zhōng', 'NA', 'dì', 'NA', 'NA']"
中国大百科全书出版社,"['zhōng', 'NA', 'dà', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
中国大蝾螈,"['zhōng', 'NA', 'dà', 'NA', 'NA']"
中国好声音,"['zhōng', 'NA', 'hǎo', 'NA', 'NA']"
中国小说史略,"['zhōng', 'NA', 'NA', 'shuō', 'NA', 'NA']"
中国少年先锋队,"['zhōng', 'NA', 'shǎo', 'NA', 'NA', 'NA', 'NA']"
中国工商银行,"['zhōng', 'NA', 'NA', 'NA', 'NA', 'háng']"
中国广播公司,"['zhōng', 'NA', 'guǎng', 'NA', 'NA', 'NA']"
中国建设银行,"['zhōng', 'NA', 'NA', 'NA', 'NA', 'háng']"
中国政法大学,"['zhōng', 'NA', 'NA', 'NA', 'dà', 'NA']"
中国民主促进会,"['zhōng', 'NA', 'NA', 'NA', 'NA', 'NA', 'huì']"
中国民主建国会,"['zhōng', 'NA', 'NA', 'NA', 'NA', 'NA', 'huì']"
中国民用航空局,"['zhōng', 'NA', 'NA', 'NA', 'NA', 'kōng', 'NA']"
中国法学会,"['zhōng', 'NA', 'NA', 'NA', 'huì']"
中国海洋石油总公司,"['zhōng', 'NA', 'NA', 'NA', 'shí', 'NA', 'NA', 'NA', 'NA']"
中国消费者协会,"['zhōng', 'NA', 'NA', 'NA', 'NA', 'NA', 'huì']"
中国核能总公司,"['zhōng', 'NA', 'hé', 'NA', 'NA', 'NA', 'NA']"
中国石油天然气集团公司,"['zhōng', 'NA', 'shí', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
中国社会科学院,"['zhōng', 'NA', 'NA', 'huì', 'NA', 'NA', 'NA']"
中国移动通信,"['zhōng', 'NA', 'NA', 'NA', 'tōng', 'NA']"
中国经营报,"['zhōng', 'NA', 'jīng', 'NA', 'NA']"
中国美术馆,"['zhōng', 'NA', 'NA', 'shù', 'NA']"
中国联通,"['zhōng', 'NA', 'NA', 'tōng']"
中国航天技术进出口公司,"['zhōng', 'NA', 'NA', 'NA', 'NA', 'shù', 'NA', 'NA', 'NA', 'NA', 'NA']"
中国航空工业公司,"['zhōng', 'NA', 'NA', 'kōng', 'NA', 'NA', 'NA', 'NA']"
中国船舶重工集团公司,"['zhōng', 'NA', 'NA', 'NA', 'zhòng', 'NA', 'NA', 'NA', 'NA', 'NA']"
中国西北边陲,"['zhōng', 'NA', 'NA', 'NA', 'biān', 'NA']"
中国证券报,"['zhōng', 'NA', 'NA', 'quàn', 'NA']"
中国进出口银行,"['zhōng', 'NA', 'NA', 'NA', 'NA', 'NA', 'háng']"
中国通,"['zhōng', 'NA', 'tōng']"
中国银行,"['zhōng', 'NA', 'NA', 'háng']"
中国长城工业公司,"['zhōng', 'NA', 'cháng', 'NA', 'NA', 'NA', 'NA', 'NA']"
中国餐馆症候群,"['zhōng', 'NA', 'NA', 'NA', 'zhèng', 'NA', 'NA']"
中圈套,"['zhòng', 'quān', 'NA']"
中场,"['zhōng', 'chǎng']"
中坜市,"['zhōng', 'NA', 'shì']"
中埔,"['zhōng', 'bù']"
中埔乡,"['zhōng', 'bù', 'NA']"
中央军委,"['zhōng', 'NA', 'NA', 'wěi']"
中央凹,"['zhōng', 'NA', 'āo']"
中央处理机,"['zhōng', 'NA', 'chǔ', 'NA', 'NA']"
中央全会,"['zhōng', 'NA', 'NA', 'huì']"
中央宣传部,"['zhōng', 'NA', 'NA', 'chuán', 'NA']"
中央戏剧学院,"['zhōng', 'NA', 'xì', 'NA', 'NA', 'NA']"
中央民族大学,"['zhōng', 'NA', 'NA', 'NA', 'dà', 'NA']"
中央电视台,"['zhōng', 'NA', 'NA', 'NA', 'tái']"
中央研究院,"['zhōng', 'NA', 'yán', 'NA', 'NA']"
中央直辖市,"['zhōng', 'NA', 'NA', 'NA', 'shì']"
中央省,"['zhōng', 'NA', 'shěng']"
中央银行,"['zhōng', 'NA', 'NA', 'háng']"
中央音乐学院,"['zhōng', 'NA', 'NA', 'yuè', 'NA', 'NA']"
中子弹,"['zhōng', 'NA', 'dàn']"
中子数,"['zhōng', 'NA', 'shù']"
中宁,"['zhōng', 'níng']"
中宁县,"['zhōng', 'níng', 'NA']"
中将,"['zhōng', 'jiàng']"
中尉,"['zhōng', 'wèi']"
中山区,"['zhōng', 'NA', 'qū']"
中山大学,"['zhōng', 'NA', 'dà', 'NA']"
中山市,"['zhōng', 'NA', 'shì']"
中山服,"['zhōng', 'NA', 'fú']"
中山狼传,"['zhōng', 'NA', 'NA', 'zhuàn']"
中共中央,"['zhōng', 'NA', 'zhōng', 'NA']"
中共中央办公厅,"['zhōng', 'NA', 'zhōng', 'NA', 'NA', 'NA', 'NA']"
中共中央组织部,"['zhōng', 'NA', 'zhōng', 'NA', 'NA', 'NA', 'NA']"
中共九大,"['zhōng', 'NA', 'NA', 'dà']"
中兴,"['zhōng', 'xīng']"
中兴新村,"['zhōng', 'xīng', 'NA', 'NA']"
中度性肺水肿,"['zhōng', 'dù', 'NA', 'NA', 'NA', 'NA']"
中式英语,"['zhōng', 'NA', 'NA', 'yǔ']"
中弹,"['zhòng', 'dàn']"
中心区,"['zhōng', 'NA', 'qū']"
中心语,"['zhōng', 'NA', 'yǔ']"
中指,"['zhōng', 'zhǐ']"
中提琴,"['zhōng', 'tí', 'NA']"
中日关系,"['zhōng', 'NA', 'NA', 'xì']"
中朝,"['zhōng', 'cháo']"
中期,"['zhōng', 'qī']"
中校,"['zhōng', 'xiào']"
中正,"['zhōng', 'zhèng']"
中沙群岛,"['zhōng', 'shā', 'NA', 'NA']"
中法新约,"['zhōng', 'NA', 'NA', 'yuē']"
中洋脊,"['zhōng', 'NA', 'jǐ']"
中港台,"['zhōng', 'NA', 'tái']"
中源地震,"['zhōng', 'NA', 'dì', 'NA']"
中牟,"['zhōng', 'mù']"
中牟县,"['zhōng', 'móu', 'NA']"
中研院,"['zhōng', 'yán', 'NA']"
中的,"['zhòng', 'dì']"
中看,"['zhōng', 'kàn']"
中石器时代,"['zhōng', 'shí', 'NA', 'NA', 'NA']"
中秋节,"['zhōng', 'NA', 'jié']"
中空,"['zhōng', 'kōng']"
中空玻璃,"['zhōng', 'kōng', 'NA', 'NA']"
中立派,"['zhōng', 'NA', 'pài']"
中站区,"['zhōng', 'NA', 'qū']"
中等专业学校,"['zhōng', 'NA', 'NA', 'NA', 'NA', 'xiào']"
中等师范学校,"['zhōng', 'NA', 'NA', 'NA', 'NA', 'xiào']"
中箭落马,"['zhòng', 'NA', 'luò', 'NA']"
中篇小说,"['zhōng', 'NA', 'NA', 'shuō']"
中缝,"['zhōng', 'fèng']"
中脊,"['zhōng', 'jǐ']"
中行,"['zhōng', 'háng']"
中西区,"['zhōng', 'NA', 'qū']"
中西合璧,"['zhōng', 'NA', 'hé', 'NA']"
中规中矩,"['zhòng', 'NA', 'zhòng', 'NA']"
中转,"['zhōng', 'zhuǎn']"
中转站,"['zhōng', 'zhuǎn', 'NA']"
中轴,"['zhōng', 'zhóu']"
中轴线,"['zhōng', 'zhóu', 'NA']"
中远太平洋有限公司,"['zhōng', 'NA', 'NA', 'NA', 'NA', 'yǒu', 'NA', 'NA', 'NA']"
中途退场,"['zhōng', 'NA', 'NA', 'chǎng']"
中邪,"['zhòng', 'xié']"
中都,"['zhōng', 'dū']"
中量级,"['zhōng', 'liàng', 'NA']"
中间,"['zhōng', 'jiān']"
中间人,"['zhōng', 'jiān', 'NA']"
中间件,"['zhōng', 'jiān', 'NA']"
中间名,"['zhōng', 'jiān', 'NA']"
中间层,"['zhōng', 'jiān', 'NA']"
中间路线,"['zhōng', 'jiān', 'NA', 'NA']"
中非共和国,"['zhōng', 'NA', 'NA', 'hé', 'NA']"
中饱私囊,"['zhōng', 'NA', 'NA', 'náng']"
丰南区,"['NA', 'nán', 'qū']"
丰台区,"['NA', 'tái', 'qū']"
丰衣足食,"['NA', 'yī', 'NA', 'shí']"
串行点阵打印机,"['NA', 'xíng', 'NA', 'NA', 'dǎ', 'NA', 'NA']"
临时抱佛脚,"['NA', 'NA', 'NA', 'fó', 'jiǎo']"
临汾地区,"['NA', 'NA', 'dì', 'qū']"
临沂地区,"['NA', 'NA', 'dì', 'qū']"
临沧地区,"['NA', 'NA', 'dì', 'qū']"
丹瑞大将,"['NA', 'NA', 'dà', 'jiàng']"
为了,"['wèi', 'le']"
为人民服务,"['wèi', 'NA', 'NA', 'fú', 'NA']"
为善最乐,"['wéi', 'NA', 'NA', 'lè']"
为德不卒,"['wéi', 'NA', 'NA', 'zú']"
为所欲为,"['wéi', 'NA', 'NA', 'wéi']"
为时已晚,"['wéi', 'NA', 'yǐ', 'NA']"
为时过早,"['wéi', 'NA', 'guò', 'NA']"
为期,"['wéi', 'qī']"
为的是,"['wèi', 'de', 'NA']"
为着,"['wèi', 'zhe']"
为重,"['wéi', 'zhòng']"
为难,"['wéi', 'nán']"
为非作歹,"['wéi', 'NA', 'zuò', 'NA']"
主体思想,"['NA', 'tǐ', 'sī', 'NA']"
主和派,"['NA', 'hé', 'pài']"
主干网络,"['NA', 'gàn', 'NA', 'luò']"
主管教区,"['NA', 'NA', 'jiào', 'qū']"
丽丽,"['lì', 'lì']"
丽佳娜,"['lí', 'NA', 'nà']"
丽水市,"['lí', 'NA', 'shì']"
丽江市,"['lì', 'NA', 'shì']"
丽池卡登,"['lí', 'NA', 'kǎ', 'NA']"
丽语,"['lì', 'yǔ']"
丽魄,"['lì', 'pò']"
举目无亲,"['NA', 'NA', 'wú', 'qīn']"
举行会谈,"['NA', 'xíng', 'huì', 'NA']"
乃堆拉,"['NA', 'duī', 'lā']"
乃堆拉山口,"['NA', 'duī', 'lā', 'NA', 'NA']"
么么,"['me', 'me']"
义乌市,"['NA', 'wū', 'shì']"
义务教育,"['NA', 'NA', 'jiào', 'yù']"
义勇军进行曲,"['NA', 'NA', 'NA', 'NA', 'xíng', 'qǔ']"
乌什,"['wū', 'shí']"
乌什县,"['wū', 'shí', 'NA']"
乌伊岭区,"['wū', 'NA', 'NA', 'qū']"
乌合之众,"['wū', 'hé', 'NA', 'NA']"
乌孜别克,"['wū', 'NA', 'bié', 'NA']"
乌孜别克族,"['wū', 'NA', 'bié', 'NA', 'NA']"
乌尔格,"['wū', 'NA', 'gé']"
乌尔禾区,"['wū', 'NA', 'NA', 'qū']"
乌兰夫,"['wū', 'NA', 'fū']"
乌兰察布市,"['wū', 'NA', 'NA', 'NA', 'shì']"
乌兰浩特市,"['wū', 'NA', 'NA', 'NA', 'shì']"
乌干达,"['wū', 'gān', 'NA']"
乌当,"['wū', 'dāng']"
乌德勒支,"['wū', 'NA', 'lè', 'NA']"
乌拉圭,"['wū', 'lā', 'NA']"
乌拉尔,"['wū', 'lā', 'NA']"
乌拉尔山,"['wū', 'lā', 'NA', 'NA']"
乌拉特,"['wū', 'lā', 'NA']"
乌拉特前旗,"['wū', 'lā', 'NA', 'NA', 'NA']"
乌拉特后旗,"['wū', 'lā', 'NA', 'NA', 'NA']"
乌拉特草原,"['wū', 'lā', 'NA', 'NA', 'NA']"
乌普萨拉,"['wū', 'NA', 'NA', 'lā']"
乌有,"['wū', 'yǒu']"
乌泱乌泱,"['wū', 'NA', 'wū', 'NA']"
乌海市,"['wū', 'NA', 'shì']"
乌滋别克,"['wū', 'NA', 'bié', 'NA']"
乌滋别克斯坦,"['wū', 'NA', 'bié', 'NA', 'NA', 'NA']"
乌烟瘴气,"['wū', 'yān', 'NA', 'NA']"
乌良哈,"['wū', 'NA', 'hǎ']"
乌节路,"['wū', 'jié', 'NA']"
乌苏市,"['wū', 'NA', 'shì']"
乌苏里斯克,"['wū', 'NA', 'lǐ', 'NA', 'NA']"
乌苏里江,"['wū', 'NA', 'lǐ', 'NA']"
乌蓝,"['wū', 'lán']"
乌语,"['wū', 'yǔ']"
乌达区,"['wū', 'NA', 'qū']"
乌马河区,"['wū', 'NA', 'NA', 'qū']"
乌骨鸡,"['wū', 'gǔ', 'NA']"
乌鲁克恰提,"['wū', 'NA', 'NA', 'NA', 'tí']"
乌鲁克恰提县,"['wū', 'NA', 'NA', 'NA', 'tí', 'NA']"
乌鲁木齐,"['wū', 'NA', 'NA', 'qí']"
乌鲁木齐县,"['wū', 'NA', 'NA', 'qí', 'NA']"
乌鸟私情,"['wū', 'niǎo', 'NA', 'NA']"
乌黎雅,"['wū', 'NA', 'yǎ']"
乌黑色,"['wū', 'NA', 'sè']"
乌龙指,"['wū', 'NA', 'zhǐ']"
乌龟,"['wū', 'guī']"
乐不可支,"['lè', 'NA', 'kě', 'NA']"
乐不思蜀,"['lè', 'NA', 'sī', 'NA']"
乐华梅兰,"['lè', 'huá', 'NA', 'NA']"
乐句,"['yuè', 'jù']"
乐善好施,"['lè', 'NA', 'hào', 'NA']"
乐天派,"['lè', 'NA', 'pài']"
乐山市,"['lè', 'NA', 'shì']"
乐平市,"['lè', 'NA', 'shì']"
乐施会,"['lè', 'NA', 'huì']"
乐昌分镜,"['lè', 'NA', 'fēn', 'NA']"
乐昌市,"['lè', 'NA', 'shì']"
乐曲,"['yuè', 'qǔ']"
乐清市,"['yuè', 'NA', 'shì']"
乐经,"['yuè', 'jīng']"
乐观,"['lè', 'guān']"
乐观主义,"['lè', 'guān', 'NA', 'NA']"
乐趣,"['lè', 'qù']"
乐都,"['lè', 'dū']"
乐都县,"['lè', 'dū', 'NA']"
乐陵市,"['lè', 'NA', 'shì']"
乐颠了馅,"['lè', 'NA', 'le', 'NA']"
乔冠华,"['NA', 'guān', 'huà']"
乔格里峰,"['NA', 'gé', 'lǐ', 'NA']"
乔答摩,"['NA', 'dā', 'mó']"
乘便,"['chéng', 'biàn']"
乘凉,"['chéng', 'liáng']"
乘务员,"['chéng', 'NA', 'yuán']"
乘号,"['chéng', 'hào']"
乘兴,"['chéng', 'xìng']"
乘数,"['chéng', 'shù']"
乘火打劫,"['chéng', 'NA', 'dǎ', 'NA']"
乘用车,"['chéng', 'NA', 'chē']"
乘胜,"['chéng', 'shèng']"
乘胜追击,"['chéng', 'shèng', 'NA', 'NA']"
乘车,"['chéng', 'chē']"
乙酰胺吡咯烷酮,"['NA', 'NA', 'NA', 'bǐ', 'luò', 'NA', 'NA']"
九台市,"['NA', 'tái', 'shì']"
九声六调,"['NA', 'NA', 'liù', 'diào']"
九头鸟,"['NA', 'tóu', 'niǎo']"
九宫格数独,"['NA', 'NA', 'gé', 'shù', 'NA']"
九寨沟风景名胜区,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'shèng', 'qū']"
九尾龟,"['NA', 'wěi', 'guī']"
九校联盟,"['NA', 'xiào', 'NA', 'méng']"
九江地区,"['NA', 'NA', 'dì', 'qū']"
九里区,"['NA', 'lǐ', 'qū']"
九齿钉耙,"['NA', 'NA', 'dīng', 'pá']"
乞力马扎罗山,"['NA', 'NA', 'NA', 'zhā', 'luó', 'NA']"
书写不能症,"['NA', 'xiě', 'NA', 'NA', 'zhèng']"
书写符号,"['NA', 'xiě', 'NA', 'hào']"
书写语言,"['NA', 'xiě', 'yǔ', 'NA']"
买方市场,"['NA', 'NA', 'shì', 'chǎng']"
买空卖空,"['NA', 'kōng', 'NA', 'kōng']"
乱七八糟,"['NA', 'qī', 'bā', 'NA']"
乱哄哄,"['NA', 'hōng', 'hōng']"
乳臭未干,"['NA', 'xiù', 'NA', 'gān']"
乾隆,"['qián', 'lóng']"
久别重逢,"['NA', 'bié', 'chóng', 'NA']"
习大大,"['NA', 'dà', 'dà']"
习得性无助感,"['NA', 'dé', 'NA', 'wú', 'NA', 'NA']"
了了,"['liǎo', 'liǎo']"
了如指掌,"['liǎo', 'NA', 'zhǐ', 'NA']"
了当,"['liǎo', 'dàng']"
了得,"['liǎo', 'de']"
了结,"['liǎo', 'jié']"
了解,"['liǎo', 'jiě']"
争长论短,"['NA', 'cháng', 'lùn', 'NA']"
事发地点,"['NA', 'fā', 'dì', 'NA']"
事怕行家,"['NA', 'NA', 'háng', 'jiā']"
事无大小,"['NA', 'wú', 'dà', 'NA']"
二七区,"['NA', 'qī', 'qū']"
二分裂,"['NA', 'fēn', 'liè']"
二十八宿,"['NA', 'NA', 'bā', 'xiù']"
二里头,"['NA', 'lǐ', 'tou']"
二项式系数,"['NA', 'NA', 'NA', 'xì', 'shù']"
云南省,"['NA', 'nán', 'shěng']"
云里雾里,"['NA', 'lǐ', 'NA', 'lǐ']"
互相沟通,"['NA', 'xiāng', 'NA', 'tōng']"
互相监督,"['NA', 'xiāng', 'jiān', 'NA']"
互相联系,"['NA', 'xiāng', 'NA', 'xì']"
五体投地,"['NA', 'tǐ', 'NA', 'dì']"
五分熟,"['NA', 'fēn', 'shú']"
五华区,"['NA', 'huá', 'qū']"
五台市,"['NA', 'tái', 'shì']"
五大连池市,"['NA', 'dà', 'NA', 'NA', 'shì']"
五家渠市,"['NA', 'jiā', 'NA', 'shì']"
五指山市,"['NA', 'zhǐ', 'NA', 'shì']"
五斗柜,"['NA', 'dǒu', 'guì']"
五脏六腑,"['NA', 'zàng', 'liù', 'NA']"
五虎将,"['NA', 'hǔ', 'jiàng']"
五角场,"['NA', 'jiǎo', 'chǎng']"
五角大楼,"['NA', 'jiǎo', 'dà', 'NA']"
五通桥区,"['NA', 'tōng', 'NA', 'qū']"
五颜六色,"['NA', 'NA', 'liù', 'sè']"
亚伯拉罕,"['NA', 'bó', 'lā', 'NA']"
亚历山大・杜布切克,"['NA', 'NA', 'NA', 'dà', 'NA', 'NA', 'NA', 'qiē', 'NA']"
亚历山大大帝,"['NA', 'NA', 'NA', 'dà', 'dà', 'NA']"
亚历山大里亚,"['NA', 'NA', 'NA', 'dà', 'lǐ', 'NA']"
亚太经合组织,"['NA', 'NA', 'jīng', 'hé', 'NA', 'NA']"
亚尔发和奥米加,"['NA', 'NA', 'fā', 'hé', 'NA', 'NA', 'NA']"
亚当斯敦,"['NA', 'dāng', 'NA', 'dūn']"
亚得里亚海,"['NA', 'dé', 'lǐ', 'NA', 'NA']"
亚斯伯格,"['NA', 'NA', 'bó', 'gé']"
亚欧大陆,"['NA', 'NA', 'dà', 'lù']"
亚欧大陆桥,"['NA', 'NA', 'dà', 'lù', 'NA']"
亚洲太平洋地区,"['NA', 'NA', 'NA', 'NA', 'NA', 'dì', 'qū']"
亚洲开发银行,"['NA', 'NA', 'NA', 'fā', 'NA', 'háng']"
亚洲足球联合会,"['NA', 'NA', 'NA', 'NA', 'NA', 'hé', 'huì']"
亚符号模型,"['NA', 'NA', 'hào', 'mó', 'NA']"
亚罗号,"['NA', 'luó', 'hào']"
亚罗号事件,"['NA', 'luó', 'hào', 'NA', 'NA']"
亚罗士打,"['NA', 'luó', 'NA', 'dǎ']"
亚西尔・阿拉法特,"['NA', 'NA', 'NA', 'NA', 'ā', 'lā', 'NA', 'NA']"
亚音节单位,"['NA', 'NA', 'jié', 'dān', 'NA']"
亚齐省,"['NA', 'qí', 'shěng']"
亟待,"['jí', 'dài']"
交易市场,"['NA', 'NA', 'shì', 'chǎng']"
交通协管员,"['NA', 'tōng', 'NA', 'NA', 'yuán']"
交通卡,"['NA', 'tōng', 'kǎ']"
交通大学,"['NA', 'tōng', 'dà', 'NA']"
交通堵塞,"['NA', 'tōng', 'NA', 'sè']"
交通车,"['NA', 'tōng', 'chē']"
交通银行,"['NA', 'tōng', 'NA', 'háng']"
交通阻塞,"['NA', 'tōng', 'NA', 'sè']"
产粮大省,"['NA', 'NA', 'dà', 'shěng']"
京都念慈菴枇杷膏,"['NA', 'dū', 'NA', 'NA', 'NA', 'NA', 'NA', 'gāo']"
亲临其境,"['qīn', 'NA', 'qí', 'NA']"
亲亲,"['qīn', 'qīn']"
亲切,"['qīn', 'qiè']"
亲和力,"['qīn', 'hé', 'NA']"
亲和性,"['qīn', 'hé', 'NA']"
亲善大使,"['qīn', 'NA', 'dà', 'NA']"
亲如一家,"['qīn', 'NA', 'NA', 'jiā']"
亲家,"['qìng', 'jia']"
亲属,"['qīn', 'shǔ']"
亲朋好友,"['qīn', 'NA', 'hǎo', 'NA']"
亲水长廊,"['qīn', 'NA', 'cháng', 'NA']"
亲王,"['qīn', 'wáng']"
亲生骨肉,"['qīn', 'NA', 'gǔ', 'NA']"
亲缘关系,"['qīn', 'NA', 'NA', 'xì']"
亹亹,"['wěi', 'wěi']"
亹亹不倦,"['wěi', 'wěi', 'NA', 'NA']"
人不可貌相,"['NA', 'NA', 'kě', 'NA', 'xiàng']"
人不可貌相,"['NA', 'NA', 'kě', 'NA', 'xiàng']"
人体解剖,"['NA', 'tǐ', 'jiě', 'NA']"
人体解剖学,"['NA', 'tǐ', 'jiě', 'NA', 'NA']"
人力车夫,"['NA', 'NA', 'chē', 'fū']"
人口调查,"['NA', 'NA', 'diào', 'chá']"
人头蛇身,"['NA', 'tóu', 'shé', 'NA']"
人尽其才,"['NA', 'jìn', 'qí', 'NA']"
人尽其材,"['NA', 'jìn', 'qí', 'NA']"
人往高处爬,"['NA', 'wǎng', 'NA', 'chù', 'NA']"
水往低处流,"['NA', 'wǎng', 'NA', 'chù', 'NA']"
人往高处走,"['NA', 'wǎng', 'NA', 'chù', 'NA']"
水往低处流,"['NA', 'wǎng', 'NA', 'chù', 'NA']"
人才济济,"['NA', 'NA', 'jǐ', 'jǐ']"
人民大会堂,"['NA', 'NA', 'dà', 'huì', 'NA']"
人民广场,"['NA', 'NA', 'guǎng', 'chǎng']"
人格化,"['NA', 'gé', 'huà']"
人烟稀少,"['NA', 'yān', 'NA', 'shǎo']"
人生如朝露,"['NA', 'NA', 'NA', 'zhāo', 'lù']"
人生朝露,"['NA', 'NA', 'zhāo', 'lù']"
人生盛衰,"['NA', 'NA', 'shèng', 'shuāi']"
学术无涯,"['NA', 'shù', 'wú', 'NA']"
人畜共患症,"['NA', 'chù', 'NA', 'NA', 'zhèng']"
人给家足,"['NA', 'jǐ', 'jiā', 'NA']"
人行区,"['NA', 'xíng', 'qū']"
人行横道,"['NA', 'xíng', 'héng', 'NA']"
人行横道线,"['NA', 'xíng', 'héng', 'NA', 'NA']"
人间地狱,"['NA', 'jiān', 'dì', 'NA']"
人间蒸发,"['NA', 'jiān', 'NA', 'fā']"
熟能无惑,"['shú', 'NA', 'wú', 'NA']"
什么,"['shén', 'me']"
什么事,"['shén', 'me', 'NA']"
什么人,"['shén', 'me', 'NA']"
什么时候,"['shén', 'me', 'NA', 'NA']"
什么样,"['shén', 'me', 'NA']"
什刹海,"['shí', 'chà', 'NA']"
什叶,"['shí', 'yè']"
什邡市,"['shí', 'NA', 'shì']"
仁和区,"['NA', 'hé', 'qū']"
仁川广域市,"['NA', 'NA', 'guǎng', 'NA', 'shì']"
分外眼红,"['fèn', 'NA', 'NA', 'hóng']"
仇恨罪行,"['chóu', 'NA', 'NA', 'xíng']"
从业人员,"['cóng', 'NA', 'NA', 'yuán']"
从严惩处,"['cóng', 'NA', 'NA', 'chǔ']"
从中,"['cóng', 'zhōng']"
从事研究,"['cóng', 'NA', 'yán', 'NA']"
从从容容,"['cóng', 'cóng', 'NA', 'NA']"
从化,"['cóng', 'huà']"
从句,"['cóng', 'jù']"
从天而降,"['cóng', 'NA', 'NA', 'jiàng']"
从头,"['cóng', 'tóu']"
从容不迫,"['cóng', 'NA', 'NA', 'pò']"
从属,"['cóng', 'shǔ']"
从来没,"['cóng', 'NA', 'méi']"
从此往后,"['cóng', 'NA', 'wǎng', 'NA']"
从没,"['cóng', 'méi']"
从长计议,"['cōng', 'cháng', 'NA', 'NA']"
仔畜,"['zǐ', 'chù']"
他山之石可以攻玉,"['NA', 'NA', 'NA', 'shí', 'kě', 'NA', 'NA', 'NA']"
代代相传,"['NA', 'NA', 'xiāng', 'chuán']"
代客泊车,"['NA', 'NA', 'bó', 'chē']"
代数函数,"['NA', 'shù', 'NA', 'shù']"
代数几何,"['NA', 'shù', 'jǐ', 'NA']"
代数几何学,"['NA', 'shù', 'jǐ', 'NA', 'NA']"
代数和,"['NA', 'shù', 'hé']"
代数拓扑,"['NA', 'shù', 'tuò', 'NA']"
代数数域,"['NA', 'shù', 'shù', 'NA']"
代数曲线,"['NA', 'shù', 'qū', 'NA']"
代数曲面,"['NA', 'shù', 'qū', 'NA']"
代数流行,"['NA', 'shù', 'NA', 'xíng']"
代数结构,"['NA', 'shù', 'jié', 'NA']"
代数量,"['NA', 'shù', 'liàng']"
令亲,"['lìng', 'qīn']"
令人兴奋,"['lìng', 'NA', 'xīng', 'NA']"
令尊令堂,"['lìng', 'NA', 'lìng', 'NA']"
令正,"['lìng', 'zhèng']"
令节,"['lìng', 'jié']"
令郎,"['lìng', 'láng']"
以华制华,"['NA', 'huá', 'NA', 'huá']"
以和为贵,"['NA', 'hé', 'wéi', 'NA']"
以少胜多,"['NA', 'shǎo', 'shèng', 'NA']"
还治其人之身,"['huán', 'NA', 'qí', 'NA', 'NA', 'NA']"
以弱胜强,"['NA', 'NA', 'shèng', 'qiáng']"
以暴制暴,"['NA', 'bào', 'NA', 'bào']"
以暴易暴,"['NA', 'bào', 'NA', 'bào']"
以礼相待,"['NA', 'NA', 'xiāng', 'dài']"
仰光大金塔,"['NA', 'NA', 'dà', 'NA', 'tǎ']"
价值增殖,"['jià', 'NA', 'NA', 'zhí']"
价值观,"['jià', 'NA', 'guān']"
价值量,"['jià', 'NA', 'liàng']"
价格,"['jià', 'gé']"
价格标签,"['jià', 'gé', 'NA', 'NA']"
价格表,"['jià', 'gé', 'NA']"
任一个,"['rèn', 'NA', 'ge']"
任丘市,"['rèn', 'NA', 'shì']"
任人唯贤,"['rèn', 'NA', 'wéi', 'NA']"
任从,"['rèn', 'cóng']"
任令,"['rèn', 'lìng']"
任便,"['rèn', 'biàn']"
任劳任怨,"['rèn', 'NA', 'rèn', 'NA']"
任城区,"['rèn', 'NA', 'qū']"
任其自然,"['rèn', 'qí', 'NA', 'NA']"
任教,"['rèn', 'jiào']"
任期,"['rèn', 'qī']"
任达华,"['rèn', 'NA', 'huá']"
任重,"['rèn', 'zhòng']"
任重道远,"['rèn', 'zhòng', 'NA', 'NA']"
仿射子空间,"['NA', 'NA', 'NA', 'kōng', 'jiān']"
仿射空间,"['NA', 'NA', 'kōng', 'jiān']"
仅仅,"['jǐn', 'jǐn']"
仅供,"['jǐn', 'gōng']"
仅此而已,"['jǐn', 'NA', 'NA', 'yǐ']"
企业社会责任,"['NA', 'NA', 'NA', 'huì', 'NA', 'rèn']"
伊丽莎白,"['NA', 'lì', 'shā', 'NA']"
伊宁市,"['NA', 'níng', 'shì']"
伊朗宪监会,"['NA', 'NA', 'NA', 'jiān', 'huì']"
伊洛瓦底,"['NA', 'NA', 'wǎ', 'dǐ']"
伊洛瓦底江,"['NA', 'NA', 'wǎ', 'dǐ', 'NA']"
