东南亚联盟<pad><pad><pad><pad><pad>,"['NA', 'nán', 'NA', 'NA', 'méng', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'nán', 'NA', 'NA', 'méng', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']"
越南共产党<pad><pad><pad><pad><pad>,"['NA', 'nán', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'nán', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']"
美丽新世界<pad><pad><pad><pad><pad>,"['NA', 'lì', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'lì', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']"
卡门柏乳酪<pad><pad><pad><pad><pad>,"['kǎ', 'NA', 'bó', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","['kǎ', 'NA', 'bó', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']"
卡萨布兰卡<pad><pad><pad><pad><pad>,"['kǎ', 'NA', 'NA', 'NA', 'kǎ', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","['kǎ', 'NA', 'NA', 'NA', 'kǎ', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']"
卡纳塔克邦<pad><pad><pad><pad><pad>,"['kǎ', 'NA', 'tǎ', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","['kǎ', 'NA', 'tǎ', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']"
卡拉姆昌德<pad><pad><pad><pad><pad>,"['kǎ', 'lā', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","['kǎ', 'lā', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']"
北卡罗来纳<pad><pad><pad><pad><pad>,"['NA', 'kǎ', 'luó', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'kǎ', 'luó', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']"
脊椎动物门<pad><pad><pad><pad><pad>,"['jǐ', 'zhuī', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","['jǐ', 'zhuī', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']"
心静自然凉<pad><pad><pad><pad><pad>,"['NA', 'NA', 'NA', 'NA', 'liáng', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'liáng', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']"
罗伯斯庇尔<pad><pad><pad><pad><pad>,"['luó', 'bó', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","['luó', 'bó', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']"
比埃兹巴伯<pad><pad><pad><pad><pad>,"['NA', 'NA', 'zī', 'NA', 'bó', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'zī', 'NA', 'bó', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']"
连续统假设<pad><pad><pad><pad><pad>,"['NA', 'NA', 'NA', 'jiǎ', 'NA', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'jiǎ', 'NA', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']"
普遍性假设<pad><pad><pad><pad><pad>,"['NA', 'NA', 'NA', 'jiǎ', 'NA', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'jiǎ', 'NA', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']"
阖闾城遗址<pad><pad><pad><pad><pad>,"['NA', 'NA', 'NA', 'yí', 'NA', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'yí', 'NA', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']"
别赫捷列夫<pad><pad><pad><pad><pad>,"['bié', 'NA', 'NA', 'NA', 'fū', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","['bié', 'NA', 'NA', 'NA', 'fū', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']"
达尔文学说<pad><pad><pad><pad><pad>,"['NA', 'NA', 'NA', 'NA', 'shuō', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'shuō', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']"
埃菲尔铁塔<pad><pad><pad><pad><pad>,"['NA', 'fēi', 'NA', 'NA', 'tǎ', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'fēi', 'NA', 'NA', 'tǎ', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']"
额菲尔士峰<pad><pad><pad><pad><pad>,"['NA', 'fēi', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'fēi', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']"
不结盟运动<pad><pad><pad><pad><pad>,"['NA', 'jié', 'méng', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'jié', 'méng', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']"
闪电式结婚<pad><pad><pad><pad><pad>,"['NA', 'NA', 'NA', 'jié', 'NA', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'jié', 'NA', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']"
罗伯特・路易斯・斯蒂文森<pad><pad>,"['luó', 'bó', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>']","['luó', 'bó', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>']"
电机及电子学工程师联合会<pad><pad>,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'hé', 'huì', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'hé', 'huì', '<pad>', '<pad>']"
前郭尔罗斯蒙古族自治县<pad><pad><pad>,"['NA', 'NA', 'NA', 'luó', 'NA', 'měng', 'NA', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'luó', 'NA', 'měng', 'NA', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>']"
<unk>西南布依族苗族自治州<pad><pad><pad>,"['NA', 'NA', 'nán', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'nán', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>']"
中国航天技术进出口公司<pad><pad><pad>,"['zhōng', 'NA', 'NA', 'NA', 'NA', 'shù', 'NA', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>']","['zhōng', 'NA', 'NA', 'NA', 'NA', 'shù', 'NA', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>']"
中国石油天然气集团公司<pad><pad><pad>,"['zhōng', 'NA', 'shí', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>']","['zhōng', 'NA', 'shí', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>']"
广东科学技术职业学院<pad><pad><pad><pad>,"['guǎng', 'NA', 'NA', 'NA', 'NA', 'shù', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['guǎng', 'NA', 'NA', 'NA', 'NA', 'shù', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']"
<unk>南布依族苗族自治州<pad><pad><pad><pad>,"['NA', 'nán', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'nán', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']"
古斯塔夫・施特雷泽曼<pad><pad><pad><pad>,"['NA', 'NA', 'tǎ', 'fū', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'tǎ', 'fū', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']"
安东尼与克莉奥佩特拉<pad><pad><pad><pad>,"['NA', 'NA', 'NA', 'yǔ', 'NA', 'NA', 'NA', 'NA', 'NA', 'lā', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'yǔ', 'NA', 'NA', 'NA', 'NA', 'NA', 'lā', '<pad>', '<pad>', '<pad>', '<pad>']"
镇宁布依族苗族自治县<pad><pad><pad><pad>,"['NA', 'níng', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'níng', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']"
又想当<unk>子又想立牌坊<pad><pad><pad><pad>,"['NA', 'NA', 'dāng', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'fāng', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'dāng', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'fāng', '<pad>', '<pad>', '<pad>', '<pad>']"
酉阳土家族苗族自治县<pad><pad><pad><pad>,"['NA', 'NA', 'NA', 'jiā', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'jiā', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']"
和布克赛尔蒙古自治县<pad><pad><pad><pad>,"['hé', 'NA', 'NA', 'NA', 'NA', 'měng', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['hé', 'NA', 'NA', 'NA', 'NA', 'měng', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']"
全世界无产者联合起来<pad><pad><pad><pad>,"['NA', 'NA', 'NA', 'wú', 'NA', 'NA', 'NA', 'hé', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'wú', 'NA', 'NA', 'NA', 'hé', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']"
中国船舶重工集团公司<pad><pad><pad><pad>,"['zhōng', 'NA', 'NA', 'NA', 'zhòng', 'NA', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['zhōng', 'NA', 'NA', 'NA', 'zhòng', 'NA', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']"
text,target,pred
大过,"['dà', 'guò']","['dà', 'guò']"
大解,"['dà', 'jiě']","['dà', 'jiě']"
大要,"['dà', 'yào']","['dà', 'yào']"
大衣,"['dà', 'yī']","['dà', 'yī']"
大约,"['dà', 'yuē']","['dà', 'yuē']"
大系,"['dà', 'xì']","['dà', 'xì']"
大王,"['dà', 'wáng']","['dà', 'wáng']"
大片,"['dà', 'piàn']","['dà', 'piàn']"
大炮,"['dà', 'pào']","['dà', 'pào']"
大正,"['dà', 'zhèng']","['dà', 'zhèng']"
大校,"['dà', 'xiào']","['dà', 'xiào']"
大度,"['dà', 'dù']","['dà', 'dù']"
大尉,"['dà', 'wèi']","['dà', 'wèi']"
大将,"['dà', 'jiàng']","['dà', 'jiàng']"
大家,"['dà', 'jiā']","['dà', 'jiā']"
大大,"['dà', 'dà']","['dà', 'dà']"
大地,"['dà', 'dì']","['dà', 'dì']"
大员,"['dà', 'yuán']","['dà', 'yuán']"
大厂,"['dà', 'chǎng']","['dà', 'chǎng']"
大卡,"['dà', 'kǎ']","['dà', 'kǎ']"
大为,"['dà', 'wéi']","['dà', 'wéi']"
台大,"['tái', 'dà']","['tái', 'dà']"
南大,"['nán', 'dà']","['nán', 'dà']"
高大,"['NA', 'dà']","['NA', 'dà']"
马大,"['NA', 'dà']","['NA', 'dà']"
鱼露,"['NA', 'lù']","['NA', 'lù']"
露齿,"['lù', 'NA']","['lù', 'NA']"
露韩,"['lù', 'NA']","['lù', 'NA']"
露西,"['lù', 'NA']","['lù', 'NA']"
露营,"['lù', 'NA']","['lù', 'NA']"
已经,"['yǐ', 'jīng']","['yǐ', 'jīng']"
而已,"['NA', 'yǐ']","['NA', 'yǐ']"
吭气,"['kēng', 'NA']","['kēng', 'NA']"
面糊,"['NA', 'hú']","['NA', 'hú']"
面熟,"['NA', 'shú']","['NA', 'shú']"
耳熟,"['NA', 'shú']","['NA', 'shú']"
纯熟,"['NA', 'shú']","['NA', 'shú']"
秋熟,"['NA', 'shú']","['NA', 'shú']"
眼熟,"['NA', 'shú']","['NA', 'shú']"
熟铁,"['shú', 'NA']","['shú', 'NA']"
熟道,"['shú', 'NA']","['shú', 'NA']"
和解,"['hé', 'jiě']","['hé', 'jiě']"
和约,"['hé', 'yuē']","['hé', 'yuē']"
和服,"['hé', 'fú']","['hé', 'fú']"
和好,"['hé', 'hǎo']","['hé', 'hǎo']"
和乐,"['hé', 'lè']","['hé', 'lè']"
南和,"['nán', 'hé']","['nán', 'hé']"
饱和,"['NA', 'hé']","['NA', 'hé']"
顺和,"['NA', 'hé']","['NA', 'hé']"
零和,"['NA', 'hé']","['NA', 'hé']"
雍和,"['NA', 'hé']","['NA', 'hé']"
随和,"['NA', 'hé']","['NA', 'hé']"
郑和,"['NA', 'hé']","['NA', 'hé']"
逼和,"['NA', 'hé']","['NA', 'hé']"
违和,"['NA', 'hé']","['NA', 'hé']"
谦和,"['NA', 'hé']","['NA', 'hé']"
谐和,"['NA', 'hé']","['NA', 'hé']"
详和,"['NA', 'hé']","['NA', 'hé']"
许和,"['NA', 'hé']","['NA', 'hé']"
讲和,"['NA', 'hé']","['NA', 'hé']"
议和,"['NA', 'hé']","['NA', 'hé']"
西和,"['NA', 'hé']","['NA', 'hé']"
融和,"['NA', 'hé']","['NA', 'hé']"
蕴和,"['NA', 'hé']","['NA', 'hé']"
缓和,"['NA', 'hé']","['NA', 'hé']"
上校,"['shàng', 'xiào']","['shàng', 'xiào']"
上思,"['shàng', 'sī']","['shàng', 'sī']"
上市,"['shàng', 'shì']","['shàng', 'shì']"
上岗,"['shàng', 'gǎng']","['shàng', 'gǎng']"
上尉,"['shàng', 'wèi']","['shàng', 'wèi']"
上将,"['shàng', 'jiàng']","['shàng', 'jiàng']"
上家,"['shàng', 'jiā']","['shàng', 'jiā']"
上场,"['shàng', 'chǎng']","['shàng', 'chǎng']"
上合,"['shàng', 'hé']","['shàng', 'hé']"
上台,"['shàng', 'tái']","['shàng', 'tái']"
上任,"['shàng', 'rèn']","['shàng', 'rèn']"
上乘,"['shàng', 'chéng']","['shàng', 'chéng']"
上万,"['shàng', 'wàn']","['shàng', 'wàn']"
马上,"['NA', 'shàng']","['NA', 'shàng']"
<unk>上,"['NA', 'shàng']","['NA', 'shàng']"
顶上,"['NA', 'shàng']","['NA', 'shàng']"
附上,"['NA', 'shàng']","['NA', 'shàng']"
锁上,"['NA', 'shàng']","['NA', 'shàng']"
追上,"['NA', 'shàng']","['NA', 'shàng']"
迷上,"['NA', 'shàng']","['NA', 'shàng']"
跟上,"['NA', 'shàng']","['NA', 'shàng']"
赶上,"['NA', 'shàng']","['NA', 'shàng']"
<unk>上,"['NA', 'shàng']","['NA', 'shàng']"
至上,"['NA', 'shàng']","['NA', 'shàng']"
考上,"['NA', 'shàng']","['NA', 'shàng']"
网上,"['NA', 'shàng']","['NA', 'shàng']"
线上,"['NA', 'shàng']","['NA', 'shàng']"
端上,"['NA', 'shàng']","['NA', 'shàng']"
碰上,"['NA', 'shàng']","['NA', 'shàng']"
登上,"['NA', 'shàng']","['NA', 'shàng']"
甩上,"['NA', 'shàng']","['NA', 'shàng']"
班上,"['NA', 'shàng']","['NA', 'shàng']"
献上,"['NA', 'shàng']","['NA', 'shàng']"
犯上,"['NA', 'shàng']","['NA', 'shàng']"
爱上,"['NA', 'shàng']","['NA', 'shàng']"
爬上,"['NA', 'shàng']","['NA', 'shàng']"
淮上,"['NA', 'shàng']","['NA', 'shàng']"
海上,"['NA', 'shàng']","['NA', 'shàng']"
瞒哄,"['NA', 'hǒng']","['NA', 'hǒng']"
红堡,"['hóng', 'bǎo']","['hóng', 'bǎo']"
当红,"['dāng', 'hóng']","['dāng', 'hóng']"
发红,"['fā', 'hóng']","['fā', 'hóng']"
飞红,"['NA', 'hóng']","['NA', 'hóng']"
银红,"['NA', 'hóng']","['NA', 'hóng']"
透红,"['NA', 'hóng']","['NA', 'hóng']"
走红,"['NA', 'hóng']","['NA', 'hóng']"
腮红,"['NA', 'hóng']","['NA', 'hóng']"
萧红,"['NA', 'hóng']","['NA', 'hóng']"
花红,"['NA', 'hóng']","['NA', 'hóng']"
脸红,"['NA', 'hóng']","['NA', 'hóng']"
羞红,"['NA', 'hóng']","['NA', 'hóng']"
<unk>红,"['NA', 'hóng']","['NA', 'hóng']"
红<unk>,"['hóng', 'NA']","['hóng', 'NA']"
红颜,"['hóng', 'NA']","['hóng', 'NA']"
红领,"['hóng', 'NA']","['hóng', 'NA']"
红隼,"['hóng', 'NA']","['hóng', 'NA']"
红铜,"['hóng', 'NA']","['hóng', 'NA']"
红运,"['hóng', 'NA']","['hóng', 'NA']"
红轮,"['hóng', 'NA']","['hóng', 'NA']"
同期,"['tóng', 'qī']","['tóng', 'qī']"
同化,"['tóng', 'huà']","['tóng', 'huà']"
雷同,"['NA', 'tóng']","['NA', 'tóng']"
随同,"['NA', 'tóng']","['NA', 'tóng']"
陪同,"['NA', 'tóng']","['NA', 'tóng']"
连同,"['NA', 'tóng']","['NA', 'tóng']"
趋同,"['NA', 'tóng']","['NA', 'tóng']"
赞同,"['NA', 'tóng']","['NA', 'tóng']"
认同,"['NA', 'tóng']","['NA', 'tóng']"
视同,"['NA', 'tóng']","['NA', 'tóng']"
苟同,"['NA', 'tóng']","['NA', 'tóng']"
等同,"['NA', 'tóng']","['NA', 'tóng']"
男同,"['NA', 'tóng']","['NA', 'tóng']"
求同,"['NA', 'tóng']","['NA', 'tóng']"
头号,"['tóu', 'hào']","['tóu', 'hào']"
号角,"['hào', 'jiǎo']","['hào', 'jiǎo']"
号脉,"['hào', 'mài']","['hào', 'mài']"
号称,"['hào', 'chēng']","['hào', 'chēng']"
号炮,"['hào', 'pào']","['hào', 'pào']"
号数,"['hào', 'shù']","['hào', 'shù']"
号头,"['hào', 'tóu']","['hào', 'tóu']"
号召,"['hào', 'zhào']","['hào', 'zhào']"
号令,"['hào', 'lìng']","['hào', 'lìng']"
单号,"['dān', 'hào']","['dān', 'hào']"
区号,"['qū', 'hào']","['qū', 'hào']"
别号,"['bié', 'hào']","['bié', 'hào']"
佛号,"['fó', 'hào']","['fó', 'hào']"
乘号,"['chéng', 'hào']","['chéng', 'hào']"
除号,"['NA', 'hào']","['NA', 'hào']"
逗号,"['NA', 'hào']","['NA', 'hào']"
腿号,"['NA', 'hào']","['NA', 'hào']"
连号,"['NA', 'hào']","['NA', 'hào']"
账号,"['NA', 'hào']","['NA', 'hào']"
负号,"['NA', 'hào']","['NA', 'hào']"
<unk>号,"['NA', 'hào']","['NA', 'hào']"
合叶,"['hé', 'yè']","['hé', 'yè']"
叶脉,"['yè', 'mài']","['yè', 'mài']"
叶片,"['yè', 'piàn']","['yè', 'piàn']"
什叶,"['shí', 'yè']","['shí', 'yè']"
香叶,"['NA', 'yè']","['NA', 'yè']"
颞叶,"['NA', 'yè']","['NA', 'yè']"
额叶,"['NA', 'yè']","['NA', 'yè']"
顶叶,"['NA', 'yè']","['NA', 'yè']"
阔叶,"['NA', 'yè']","['NA', 'yè']"
银叶,"['NA', 'yè']","['NA', 'yè']"
针叶,"['NA', 'yè']","['NA', 'yè']"
单句,"['dān', 'jù']","['dān', 'jù']"
从句,"['cóng', 'jù']","['cóng', 'jù']"
乐句,"['yuè', 'jù']","['yuè', 'jù']"
造句,"['NA', 'jù']","['NA', 'jù']"
诗句,"['NA', 'jù']","['NA', 'jù']"
词句,"['NA', 'jù']","['NA', 'jù']"
警句,"['NA', 'jù']","['NA', 'jù']"
觅句,"['NA', 'jù']","['NA', 'jù']"
胖子,"['pàng', 'NA']","['pàng', 'NA']"
锁匙,"['NA', 'chí']","['NA', 'chí']"
分裂,"['fēn', 'liè']","['fēn', 'liè']"
分节,"['fēn', 'jié']","['fēn', 'jié']"
分色,"['fēn', 'sè']","['fēn', 'sè']"
分给,"['fēn', 'gěi']","['fēn', 'gěi']"
分红,"['fēn', 'hóng']","['fēn', 'hóng']"
分相,"['fēn', 'xiàng']","['fēn', 'xiàng']"
分瓦,"['fēn', 'wǎ']","['fēn', 'wǎ']"
分派,"['fēn', 'pài']","['fēn', 'pài']"
分校,"['fēn', 'xiào']","['fēn', 'xiào']"
分期,"['fēn', 'qī']","['fēn', 'qī']"
分散,"['fēn', 'sàn']","['fēn', 'sàn']"
分担,"['fēn', 'dān']","['fēn', 'dān']"
分度,"['fēn', 'dù']","['fēn', 'dù']"
分属,"['fēn', 'shǔ']","['fēn', 'shǔ']"
分家,"['fēn', 'jiā']","['fēn', 'jiā']"
分头,"['fēn', 'tóu']","['fēn', 'tóu']"
分号,"['fēn', 'hào']","['fēn', 'hào']"
分句,"['fēn', 'jù']","['fēn', 'jù']"
分发,"['fēn', 'fā']","['fēn', 'fā']"
分区,"['fēn', 'qū']","['fēn', 'qū']"
分化,"['fēn', 'huà']","['fēn', 'huà']"
分别,"['fēn', 'bié']","['fēn', 'bié']"
分为,"['fēn', 'wéi']","['fēn', 'wéi']"
万分,"['wàn', 'fēn']","['wàn', 'fēn']"
高分,"['NA', 'fēn']","['NA', 'fēn']"
负分,"['NA', 'fēn']","['NA', 'fēn']"
评分,"['NA', 'fēn']","['NA', 'fēn']"
计分,"['NA', 'fēn']","['NA', 'fēn']"
考分,"['NA', 'fēn']","['NA', 'fēn']"
美分,"['NA', 'fēn']","['NA', 'fēn']"
细分,"['NA', 'fēn']","['NA', 'fēn']"
等分,"['NA', 'fēn']","['NA', 'fēn']"
积分,"['NA', 'fēn']","['NA', 'fēn']"
秋分,"['NA', 'fēn']","['NA', 'fēn']"
百分,"['NA', 'fēn']","['NA', 'fēn']"
切要,"['qiè', 'yào']","['qiè', 'yào']"
切莫,"['qiè', 'mò']","['qiè', 'mò']"
切脉,"['qiè', 'mài']","['qiè', 'mài']"
切合,"['qiè', 'hé']","['qiè', 'hé']"
切切,"['qiè', 'qiè']","['qiè', 'qiè']"
贴切,"['NA', 'qiè']","['NA', 'qiè']"
莱切,"['NA', 'qiè']","['NA', 'qiè']"
确切,"['NA', 'qiè']","['NA', 'qiè']"
真切,"['NA', 'qiè']","['NA', 'qiè']"
热切,"['NA', 'qiè']","['NA', 'qiè']"
扎堆,"['zhā', 'duī']","['zhā', 'duī']"
堆芯,"['duī', 'xīn']","['duī', 'xīn']"
堆砌,"['duī', 'qì']","['duī', 'qì']"
场论,"['chǎng', 'lùn']","['chǎng', 'lùn']"
别论,"['bié', 'lùn']","['bié', 'lùn']"
高论,"['NA', 'lùn']","['NA', 'lùn']"
<unk>论,"['NA', 'lùn']","['NA', 'lùn']"
迂论,"['NA', 'lùn']","['NA', 'lùn']"
辩论,"['NA', 'lùn']","['NA', 'lùn']"
谬论,"['NA', 'lùn']","['NA', 'lùn']"
谈论,"['NA', 'lùn']","['NA', 'lùn']"
大体,"['dà', 'tǐ']","['dà', 'tǐ']"
可体,"['kě', 'tǐ']","['kě', 'tǐ']"
单体,"['dān', 'tǐ']","['dān', 'tǐ']"
体魄,"['tǐ', 'pò']","['tǐ', 'pò']"
体长,"['tǐ', 'cháng']","['tǐ', 'cháng']"
体重,"['tǐ', 'zhòng']","['tǐ', 'zhòng']"
体育,"['tǐ', 'yù']","['tǐ', 'yù']"
体系,"['tǐ', 'xì']","['tǐ', 'xì']"
体格,"['tǐ', 'gé']","['tǐ', 'gé']"
体模,"['tǐ', 'mó']","['tǐ', 'mó']"
体校,"['tǐ', 'xiào']","['tǐ', 'xiào']"
体侧,"['tǐ', 'cè']","['tǐ', 'cè']"
黑体,"['NA', 'tǐ']","['NA', 'tǐ']"
黄体,"['NA', 'tǐ']","['NA', 'tǐ']"
骚体,"['NA', 'tǐ']","['NA', 'tǐ']"
<unk>体,"['NA', 'tǐ']","['NA', 'tǐ']"
颜体,"['NA', 'tǐ']","['NA', 'tǐ']"
韧体,"['NA', 'tǐ']","['NA', 'tǐ']"
集体,"['NA', 'tǐ']","['NA', 'tǐ']"
隶体,"['NA', 'tǐ']","['NA', 'tǐ']"
配体,"['NA', 'tǐ']","['NA', 'tǐ']"
遍体,"['NA', 'tǐ']","['NA', 'tǐ']"
连体,"['NA', 'tǐ']","['NA', 'tǐ']"
软体,"['NA', 'tǐ']","['NA', 'tǐ']"
腺体,"['NA', 'tǐ']","['NA', 'tǐ']"
<unk>体,"['NA', 'tǐ']","['NA', 'tǐ']"
身体,"['NA', 'tǐ']","['NA', 'tǐ']"
<unk>体,"['NA', 'tǐ']","['NA', 'tǐ']"
裸体,"['NA', 'tǐ']","['NA', 'tǐ']"
补体,"['NA', 'tǐ']","['NA', 'tǐ']"
草体,"['NA', 'tǐ']","['NA', 'tǐ']"
船体,"['NA', 'tǐ']","['NA', 'tǐ']"
正传,"['zhèng', 'zhuàn']","['zhèng', 'zhuàn']"
传说,"['chuán', 'shuō']","['chuán', 'shuō']"
传语,"['chuán', 'yǔ']","['chuán', 'yǔ']"
传观,"['chuán', 'guān']","['chuán', 'guān']"
传见,"['chuán', 'jiàn']","['chuán', 'jiàn']"
传经,"['chuán', 'jīng']","['chuán', 'jīng']"
传教,"['chuán', 'jiào']","['chuán', 'jiào']"
传家,"['chuán', 'jiā']","['chuán', 'jiā']"
传奇,"['chuán', 'qí']","['chuán', 'qí']"
传发,"['chuán', 'fā']","['chuán', 'fā']"
传单,"['chuán', 'dān']","['chuán', 'dān']"
传写,"['chuán', 'xiě']","['chuán', 'xiě']"
传令,"['chuán', 'lìng']","['chuán', 'lìng']"
上传,"['shàng', 'chuán']","['shàng', 'chuán']"
<unk>传,"['NA', 'chuán']","['NA', 'chuán']"
风传,"['NA', 'chuán']","['NA', 'chuán']"
谣传,"['NA', 'chuán']","['NA', 'chuán']"
讹传,"['NA', 'chuán']","['NA', 'chuán']"
言传,"['NA', 'chuán']","['NA', 'chuán']"
薪传,"['NA', 'chuán']","['NA', 'chuán']"
祖传,"['NA', 'chuán']","['NA', 'chuán']"
短传,"['NA', 'chuán']","['NA', 'chuán']"
真传,"['NA', 'chuán']","['NA', 'chuán']"
留传,"['NA', 'chuán']","['NA', 'chuán']"
流传,"['NA', 'chuán']","['NA', 'chuán']"
拘传,"['NA', 'chuán']","['NA', 'chuán']"
约会,"['yuē', 'huì']","['yuē', 'huì']"
相会,"['xiāng', 'huì']","['xiāng', 'huì']"
盛会,"['shèng', 'huì']","['shèng', 'huì']"
